Transaction_ID,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T23778,C4763,Laptop,1,50.7709694339202,Credit Card,Completed
T23780,C4162,Coffee Machine,6,199.3418279283077,Pay Pal,Completed
T23782,C3934,Tablet,8,50.7709694339202,Cash,Completed
T23785,C2997,Smartphone,218,627.735836765339,Credit Card,Completed
T23786,C3856,Laptop,7,596.97,Pay Pal,Completed
T23794,Unknown,Smartphone,9,436.3571873630145,Pay Pal,Completed
T23798,C4526,Headphones,6,50.7709694339202,Credit Card,Completed
T23801,C1387,Laptop,1,773.0684197362795,Pay Pal,Completed
T23803,C4676,Smartphone,6,50.7709694339202,Credit Card,Completed
T23810,C480,Smartphone,9,962.3307699233752,Paypal,Completed
T23811,C4183,Headphones,6,50.7709694339202,Credit Card,Completed
T23813,C2870,Laptop,328,101.11050132010342,Credit Card,Completed
T23817,C4581,Headphones,119,420.8314185306107,Credit Card,Completed
T23818,C2324,Coffee Machine,324,50.7709694339202,Paypal,Completed
T23821,C4861,Laptop,1,815.9904050129851,Credit Card,Completed
T23824,C4501,Coffee Machine,674,479.4214035003161,Paypal,Completed
T23827,C4761,Laptop,2,50.7709694339202,Cash,Completed
T23828,C1667,Coffee,2,369.23,Credit Card,Completed
T23832,C3458,Laptop,6,120.87434360461656,Paypal,Completed
T23833,C2134,Coffee Machine,854,50.7709694339202,Credit Card,Completed
T23834,C008,Laptop,6,137.30818867111617,Credit Card,Completed
T23837,C451,Tablet,6,50.7709694339202,Pay Pal,Completed
T23842,C776,Coffee Machine,2,380.64229829096087,Credit Card,Completed
T23843,C1917,Laptop,8,50.7709694339202,Credit Card,Completed
T23847,C949,Coffee Machine,10,50.7709694339202,Credit Card,Completed
T23848,C1791,Headphones,8,50.7709694339202,Credit Card,Completed
T23849,C2399,Laptop,4,425.5349881996116,Credit Card,Completed
T23850,Unknown,Headphones,792,355.4410038312648,Pay Pal,Completed
T23852,C3739,Smartphone,8,50.7709694339202,Credit Card,Completed
T23853,C580,Coffee Machine,10,986.9329199431309,Credit Card,Completed
T23861,C1572,Laptop,482,240.83282364133143,Credit Card,Completed
T23862,C2872,Tablet,763,50.7709694339202,Credit Card,Completed
T23865,C154,Smartphone,7,50.7709694339202,Credit Card,Completed
T23866,C3204,Coffee Machine,9,50.7709694339202,Pay Pal,Completed
T23868,C3544,Headphones,7,50.7709694339202,Paypal,Completed
T23870,Unknown,Coffee Machine,8,50.7709694339202,Credit Card,Completed
T23872,C2843,Tablet,8,785.4546281447981,Pay Pal,Completed
T23878,Unknown,Laptop,6,975.9193811090046,Credit Card,Completed
T23881,C283,Tablet,773,50.7709694339202,Credit Card,Completed
T23884,C4877,Laptop,3,50.7709694339202,Paypal,Completed
T23885,C3374,Headphones,8,50.7709694339202,Pay Pal,Completed
T23886,C2308,Laptop,10,135.0803444054785,Pay Pal,Completed
T23888,C4458,Tablet,665,50.7709694339202,Paypal,Completed
T23896,C4290,Laptop,7,665.6785916308954,Credit Card,Completed
T23898,C4470,Coffee Machine,6,498.7381183010252,Credit Card,Completed
T23908,C4892,Coffee Machine,7,81.76361274258495,Credit Card,Completed
T23911,C4927,Tablet,4,50.7709694339202,Credit Card,Completed
T23912,C4115,Smartphone,2,552.38,Credit Card,Completed
T23914,C2295,Smartphone,7,50.7709694339202,Credit Card,Completed
T23915,C3222,Smartphone,448,50.7709694339202,Cash,Completed
T23918,C1061,Smartphone,875,50.7709694339202,Credit Card,Completed
T23921,C3989,Coffee Machine,6,644.1468645039154,Credit Card,Completed
T23922,C1502,Coffee Machine,6,534.1373843125724,Pay Pal,Completed
T23923,C2872,Smartphone,396,794.3967778684066,Credit Card,Completed
T23926,C031,Laptop,941,720.5515200761525,Credit Card,Completed
T69948,C685,Headphones,919,50.7709694339202,Credit Card,Completed
T23933,C2247,Smartphone,983,536.1560669487563,Paypal,Completed
T23935,C2579,Tablet,10,180.5308285855475,Pay Pal,Completed
T23937,C4483,Smartphone,473,798.1423025596192,Credit Card,Completed
T23939,C4189,Coffee,2,50.7709694339202,Paypal,Completed
T23940,C441,Smartphone,3,544.128784777256,Credit Card,Completed
T23942,C3157,Smartphone,9,566.4334066490985,Paypal,Completed
T23958,C2973,Headphones,218,429.909487435206,Pay Pal,Completed
T23963,C1876,Tablet,524,50.7709694339202,Credit Card,Completed
T23965,C764,Headphones,3,130.9819300423094,Credit Card,Completed
T23966,C936,Coffee Machine,5,946.4325509424611,Credit Card,Completed
T23967,C391,Tablet,580,50.7709694339202,Paypal,Completed
T23973,C1774,Smartphone,292,50.7709694339202,Pay Pal,Completed
T23975,C4608,Smartphone,7,50.7709694339202,Credit Card,Completed
T23979,C4525,Smartphone,5,50.7709694339202,Paypal,Completed
T23981,C3937,Smartphone,990,385.4208387364197,Pay Pal,Completed
T23988,C3334,Coffee Machine,828,50.7709694339202,Credit Card,Completed
T23990,C3391,Laptop,918,50.7709694339202,Paypal,Completed
T23991,C4994,Laptop,6,50.7709694339202,Cash,Completed
T23996,C3682,Laptop,358,50.7709694339202,Paypal,Completed
T23997,C1475,Smartphone,398,50.7709694339202,Cash,Completed
T23998,C3065,Headphones,9,50.7709694339202,Credit Card,Completed
T24000,C517,Headphones,10,50.7709694339202,Credit Card,Completed
T24004,C3830,Tablet,3,80.33943335611383,Paypal,Completed
T24010,C539,Smartphone,10,50.7709694339202,Paypal,Completed
T24012,C338,Coffee Machine,452,487.9593259227015,Paypal,Completed
T24015,C4059,Smartphone,455,50.7709694339202,Paypal,Completed
T24016,C1103,Coffee Machine,947,50.7709694339202,Pay Pal,Completed
T24018,C924,Smartphone,1,50.7709694339202,Credit Card,Completed
T24019,C2704,Coffee Machine,6,50.7709694339202,Credit Card,Completed
T24020,C3176,Tablet,7,50.7709694339202,Paypal,Completed
T24022,C2096,Coffee Machine,956,408.0503005425038,Pay Pal,Completed
T24023,C2287,Headphones,827,50.7709694339202,Credit Card,Completed
T24025,C2170,Coffee Machine,175,50.7709694339202,Paypal,Completed
T24031,C1755,Tablet,10,941.5797978759964,Pay Pal,Completed
T24034,C2545,Smartphone,3,831.0437391585377,Credit Card,Completed
T24037,C722,Headphones,554,906.4950804105108,Cash,Completed
T24038,C1710,Coffee Machine,403,50.7709694339202,Paypal,Completed
T24045,Unknown,Tablet,6,414.2311556463029,Credit Card,Completed
T24048,Unknown,Coffee Machine,544,50.7709694339202,Pay Pal,Completed
T24049,C3476,Laptop,5,378.55,Paypal,Completed
T24055,Unknown,Laptop,543,50.7709694339202,Paypal,Completed
T24058,C3598,Headphones,5,50.7709694339202,Credit Card,Completed
T24059,C2578,Smartphone,6,809.4860903739349,Paypal,Completed
T24066,C025,Headphones,2,50.7709694339202,Cash,Completed
T24068,C1484,Tablet,9,50.7709694339202,Pay Pal,Completed
T24069,C2160,Laptop,6,406.2832227324821,Cash,Completed
T24072,C2237,Laptop,8,853.5997903571565,Cash,Completed
T24083,C2672,Tablet,740,157.66056643246404,Credit Card,Completed
T24086,C885,Laptop,2,50.7709694339202,Paypal,Completed
T24088,C2976,Laptop,5,50.7709694339202,Paypal,Completed
T24091,C4834,Tablet,9,50.7709694339202,Cash,Completed
T24103,C4472,Headphones,1,50.7709694339202,Paypal,Completed
T24105,C3458,Headphones,6,50.7709694339202,Credit Card,Completed
T24109,C4407,Laptop,803,370.58,Cash,Completed
T24111,C286,Tablet,6,810.4606029007642,Credit Card,Completed
T24115,C3849,Smartphone,624,425.23971479825445,Credit Card,Completed
T24116,C348,Headphones,8,50.7709694339202,Cash,Completed
T24117,C1853,Laptop,7,567.3229236934554,Pay Pal,Completed
T24122,C4463,Headphones,335,50.7709694339202,Credit Card,Completed
T24125,C4837,Coffee Machine,306,220.69162369689985,Paypal,Completed
T24126,C480,Tablet,1,994.509961392954,Pay Pal,Completed
T24127,C2994,Tablet,342,418.8608173884644,Cash,Completed
T24133,C2465,Headphones,3,50.7709694339202,Paypal,Completed
T24138,C4882,Coffee Machine,764,566.4963755635445,Credit Card,Completed
T24139,C4441,Laptop,3,50.7709694339202,Paypal,Completed
T24143,C2697,Laptop,576,50.7709694339202,Pay Pal,Completed
T24146,C2622,Coffee Machine,521,549.9034278606364,Credit Card,Completed
T24153,C3482,Tablet,204,50.7709694339202,Credit Card,Completed
T24155,C4178,Smartphone,7,272.5602838842427,Credit Card,Completed
T24156,C3569,Coffee Machine,575,50.7709694339202,Credit Card,Completed
T24158,C140,Coffee Machine,6,50.7709694339202,Paypal,Completed
T24159,C3450,Headphones,6,125.81,Pay Pal,Completed
T24160,C2192,Tablet,4,50.7709694339202,Credit Card,Completed
T24162,C2204,Tablet,254,50.7709694339202,Pay Pal,Completed
T24167,C2755,Tablet,7,50.7709694339202,Pay Pal,Completed
T24170,C3381,Coffee Machine,612,409.2936901971368,Credit Card,Completed
T24172,C135,Tablet,314,567.4272171648296,Paypal,Completed
T24173,C1942,Coffee Machine,5,50.7709694339202,Pay Pal,Completed
T24178,C944,Tablet,7,800.055159970305,Credit Card,Completed
T24186,C2017,Headphones,5,50.7709694339202,Cash,Completed
T24187,C575,Tablet,111,50.7709694339202,Credit Card,Completed
T24194,C2890,Smartphone,6,50.7709694339202,Credit Card,Completed
T24195,C2570,Coffee Machine,632,867.4301816583207,Paypal,Completed
T24198,C2151,Smartphone,2,50.7709694339202,Paypal,Completed
T24204,C083,Coffee Machine,717,50.7709694339202,Paypal,Completed
T24205,C481,Coffee Machine,4,50.7709694339202,Credit Card,Completed
T24210,C4816,Laptop,495,803.2228677374461,Credit Card,Completed
T24211,C3727,Tablet,427,737.02,Credit Card,Completed
T24212,C1726,Smartphone,7,50.7709694339202,Cash,Completed
T24213,C1208,Laptop,10,115.63663594211378,Credit Card,Completed
T24214,C095,Laptop,453,50.7709694339202,Credit Card,Completed
T24219,C2895,Headphones,727,50.7709694339202,Credit Card,Completed
T24224,C2219,Smartphone,3,589.0001910639437,Paypal,Completed
T24225,C2141,Smartphone,991,50.7709694339202,Paypal,Completed
T24229,C2063,Coffee Machine,116,50.7709694339202,Cash,Completed
T24233,C1014,Tablet,267,50.7709694339202,Paypal,Completed
T24235,Unknown,Laptop,766,50.7709694339202,Paypal,Completed
T24237,C4879,Tablet,660,995.8568146536988,Paypal,Completed
T24238,C162,Coffee Machine,9,687.7759397937449,Pay Pal,Completed
T24239,C2288,Tablet,9,50.7709694339202,Cash,Completed
T24246,C644,Coffee Machine,3,50.7709694339202,Cash,Completed
T24247,C4333,Coffee Machine,2,50.7709694339202,Credit Card,Completed
T24251,C347,Headphones,862,209.39228087850827,Paypal,Completed
T54036,C4909,Laptop,720,900.0236509998466,Credit Card,Completed
T24256,C3388,Smartphone,856,116.78674699156872,Paypal,Completed
T24260,C1689,Tablet,138,585.9913679158093,Pay Pal,Completed
T24268,C2945,Headphones,8,507.89748342401913,Paypal,Completed
T24270,C332,Coffee Machine,963,50.7709694339202,Credit Card,Completed
T24272,C3366,Smartphone,9,50.7709694339202,Pay Pal,Completed
T24274,C2949,Tablet,379,50.7709694339202,Cash,Completed
T24275,C2658,Smartphone,608,50.7709694339202,Paypal,Completed
T24278,C371,Coffee,1,638.1310624227065,Credit Card,Completed
T24279,C3150,Headphones,871,499.793974222335,Cash,Completed
T24280,C592,Coffee Machine,9,50.7709694339202,Credit Card,Completed
T24289,C2903,Smartphone,6,696.9508696318245,Cash,Completed
T24290,C2337,Coffee Machine,7,381.3157581593615,Pay Pal,Completed
T24294,C2593,Coffee Machine,10,50.7709694339202,Paypal,Completed
T24299,C3644,Laptop,7,294.5016212948277,Pay Pal,Completed
T24300,C4197,Tablet,3,50.7709694339202,Credit Card,Completed
T24303,C1476,Laptop,1,50.7709694339202,Credit Card,Completed
T24305,C4573,Coffee Machine,149,50.7709694339202,Paypal,Completed
T24306,C4385,Tablet,3,459.7414896054324,Pay Pal,Completed
T24309,C3029,Smartphone,8,50.7709694339202,Credit Card,Completed
T24315,C3493,Tablet,2,50.7709694339202,Cash,Completed
T24316,C4594,Tablet,6,812.1130905475285,Credit Card,Completed
T24317,C108,Coffee Machine,197,50.7709694339202,Pay Pal,Completed
T24319,C327,Coffee Machine,5,442.56053679873867,Credit Card,Completed
T24322,Unknown,Smartphone,683,481.9995949491579,Paypal,Completed
T24324,C1173,Headphones,6,308.59,Paypal,Completed
T24325,C3969,Smartphone,6,50.7709694339202,Credit Card,Completed
T24326,C4785,Laptop,6,50.7709694339202,Cash,Completed
T24330,C1326,Smartphone,144,97.6019519537929,Pay Pal,Completed
T24331,C261,Smartphone,713,50.7709694339202,Credit Card,Completed
T24332,C328,Coffee Machine,1,135.0216368874728,Credit Card,Completed
T24346,C893,Coffee Machine,2,987.6939251251484,Paypal,Completed
T24349,Unknown,Laptop,8,50.7709694339202,Paypal,Completed
T24353,C4056,Headphones,897,254.5449424574879,Credit Card,Completed
T24355,C073,Tablet,680,50.7709694339202,Cash,Completed
T24356,C4089,Headphones,8,50.7709694339202,Paypal,Completed
T24357,C3985,Smartphone,928,511.49,Credit Card,Completed
T24360,C3886,Tablet,2,50.7709694339202,Credit Card,Completed
T24361,C4100,Laptop,10,50.7709694339202,Paypal,Completed
T24362,C3667,Headphones,4,156.65837363833214,Credit Card,Completed
T24365,C3532,Tablet,761,751.2747803078122,Cash,Completed
T24366,C900,Laptop,315,204.61196061773748,Paypal,Completed
T24367,C1204,Headphones,239,50.7709694339202,Cash,Completed
T24376,C1787,Tablet,605,50.7709694339202,Cash,Completed
T24378,C4913,Tablet,5,50.7709694339202,Paypal,Completed
T24386,C1293,Smartphone,902,330.9570768446146,Credit Card,Completed
T24388,C1641,Headphones,587,712.3743673402909,Credit Card,Completed
T24393,C4094,Laptop,359,50.7709694339202,Paypal,Completed
T24398,C4354,Laptop,1,50.7709694339202,Credit Card,Completed
T24401,Unknown,Smartphone,10,50.7709694339202,Paypal,Completed
T24406,C4608,Laptop,667,114.8891557950014,Credit Card,Completed
T24411,C4412,Coffee Machine,548,687.1981310195281,Credit Card,Completed
T24418,C795,Laptop,740,50.7709694339202,Pay Pal,Completed
T24423,C1117,Coffee Machine,324,50.7709694339202,Paypal,Completed
T24424,C1890,Coffee Machine,1,50.7709694339202,Paypal,Completed
T24425,C3891,Smartphone,270,88.8511071681117,Paypal,Completed
T24433,C962,Coffee Machine,980,874.458722071223,Pay Pal,Completed
T24435,C3259,Laptop,154,50.7709694339202,Credit Card,Completed
T24436,C544,Headphones,161,602.8964416000359,Paypal,Completed
T24441,C335,Smartphone,215,185.21586803003837,Credit Card,Completed
T24449,C1255,Tablet,704,803.073964339187,Pay Pal,Completed
T24455,C4878,Laptop,10,50.7709694339202,Credit Card,Completed
T24456,C1771,Tablet,2,50.7709694339202,Credit Card,Completed
T24464,C1094,Laptop,981,247.7672679414329,Paypal,Completed
T24465,C3485,Coffee Machine,912,932.857404598092,Paypal,Completed
T24466,C4771,Headphones,1,50.7709694339202,Cash,Completed
T24468,C2002,Coffee Machine,320,50.7709694339202,Pay Pal,Completed
T24471,C3510,Coffee Machine,443,50.7709694339202,Credit Card,Completed
T24473,C1543,Coffee Machine,767,625.5609938080155,Paypal,Completed
T24479,C4987,Headphones,9,934.9956753745422,Credit Card,Completed
T24482,C4144,Headphones,1,50.7709694339202,Paypal,Completed
T24483,C4284,Coffee,255,166.53814737331817,Credit Card,Completed
T24485,C1316,Tablet,2,50.7709694339202,Cash,Completed
T24489,C1453,Smartphone,9,633.3688181098985,Credit Card,Completed
T24491,C4983,Coffee Machine,826,62.602168527219526,Credit Card,Completed
T24493,C2481,Headphones,893,50.7709694339202,Paypal,Completed
T24496,C3455,Laptop,214,50.7709694339202,Credit Card,Completed
T24497,C4347,Coffee Machine,439,845.894271048739,Credit Card,Completed
T24498,C3787,Tablet,622,319.75481433435414,Paypal,Completed
T24499,C008,Headphones,288,50.7709694339202,Pay Pal,Completed
T24501,C100,Smartphone,6,50.7709694339202,Cash,Completed
T97938,C2881,Coffee Machine,1,640.7890718840384,Credit Card,Completed
T24513,C610,Tablet,684,50.7709694339202,Pay Pal,Completed
T24515,C2118,Tablet,504,50.7709694339202,Credit Card,Completed
T24516,Unknown,Headphones,3,50.7709694339202,Credit Card,Completed
T24522,C1272,Tablet,1,50.7709694339202,Paypal,Completed
T24532,C4878,Headphones,152,50.7709694339202,Credit Card,Completed
T24538,C1902,Coffee Machine,610,905.8608977685444,Paypal,Completed
T24540,C3877,Laptop,677,50.7709694339202,Pay Pal,Completed
T24544,C2602,Tablet,6,50.7709694339202,Credit Card,Completed
T24549,C167,Smartphone,892,870.9476461603487,Credit Card,Completed
T24550,C3124,Laptop,6,939.24,Credit Card,Completed
T24557,C1221,Tablet,880,50.7709694339202,Credit Card,Completed
T24560,C3288,Coffee Machine,3,837.4649589559119,Paypal,Completed
T24561,C488,Tablet,944,50.7709694339202,Paypal,Completed
T24566,C2036,Coffee Machine,233,50.7709694339202,Pay Pal,Completed
T24567,C2248,Smartphone,6,50.7709694339202,Credit Card,Completed
T24572,C4057,Laptop,1,781.1414058905063,Pay Pal,Completed
T24574,C2833,Laptop,7,50.7709694339202,Credit Card,Completed
T24576,C4587,Headphones,1,560.8403866753615,Credit Card,Completed
T24578,C082,Headphones,10,50.7709694339202,Paypal,Completed
T24580,C1217,Tablet,955,75.91039754567565,Cash,Completed
T24591,C018,Coffee Machine,162,50.7709694339202,Pay Pal,Completed
T24599,C2384,Laptop,1,50.7709694339202,Credit Card,Completed
T24604,C3872,Headphones,282,913.6224518750566,Paypal,Completed
T24605,C553,Laptop,8,50.7709694339202,Credit Card,Completed
T24608,C3045,Tablet,702,50.7709694339202,Paypal,Completed
T24611,C4259,Laptop,294,50.7709694339202,Credit Card,Completed
T24614,C344,Headphones,576,936.8289114162776,Paypal,Completed
T24618,C858,Smartphone,2,50.7709694339202,Paypal,Completed
T24620,Unknown,Laptop,554,50.7709694339202,Credit Card,Completed
T24623,C4060,Smartphone,6,892.4103070661397,Cash,Completed
T24625,C3195,Smartphone,2,50.7709694339202,Pay Pal,Completed
T24628,C890,Tablet,6,889.7984406346815,Paypal,Completed
T24632,C3418,Coffee Machine,623,50.7709694339202,Credit Card,Completed
T24633,C2214,Laptop,6,50.7709694339202,Cash,Completed
T24636,C448,Laptop,10,401.85438444891287,Paypal,Completed
T24639,C1831,Smartphone,4,666.2401298905435,Cash,Completed
T24647,C3373,Smartphone,4,50.7709694339202,Credit Card,Completed
T24648,Unknown,Coffee Machine,280,50.7709694339202,Credit Card,Completed
T24649,C4661,Tablet,903,50.7709694339202,Paypal,Completed
T24652,C1862,Laptop,235,50.7709694339202,Credit Card,Completed
T24654,C3758,Tablet,6,673.3365658705509,Cash,Completed
T24659,C797,Headphones,8,116.66205481525732,Credit Card,Completed
T24673,C3621,Tablet,921,50.7709694339202,Credit Card,Completed
T24677,C851,Headphones,530,862.6496642176338,Credit Card,Completed
T24681,C1919,Headphones,803,50.7709694339202,Pay Pal,Completed
T24684,C4941,Laptop,5,174.9723234964753,Credit Card,Completed
T24688,C1175,Smartphone,317,50.7709694339202,Credit Card,Completed
T24691,C3989,Tablet,7,420.2602809608889,Pay Pal,Completed
T24694,C3339,Headphones,6,288.8858145062212,Credit Card,Completed
T24699,C070,Coffee,846,855.575096551516,Paypal,Completed
T24700,C196,Headphones,9,50.7709694339202,Paypal,Completed
T24701,C1313,Laptop,778,50.7709694339202,Paypal,Completed
T24707,C659,Laptop,689,50.7709694339202,Paypal,Completed
T24709,C2759,Headphones,5,50.7709694339202,Credit Card,Completed
T24711,C3125,Laptop,4,50.7709694339202,Paypal,Completed
T24717,C928,Coffee Machine,7,173.38,Cash,Completed
T24721,C200,Smartphone,8,50.7709694339202,Credit Card,Completed
T24724,C151,Laptop,6,50.7709694339202,Credit Card,Completed
T24736,C2150,Headphones,363,50.7709694339202,Cash,Completed
T24741,C2698,Tablet,148,50.7709694339202,Paypal,Completed
T24745,C837,Coffee Machine,565,50.7709694339202,Pay Pal,Completed
T24747,C634,Laptop,423,50.7709694339202,Credit Card,Completed
T24755,C3254,Laptop,9,935.3149159659864,Paypal,Completed
T24758,C788,Smartphone,7,938.3486877503178,Credit Card,Completed
T24764,Unknown,Headphones,8,50.7709694339202,Credit Card,Completed
T24767,C671,Smartphone,2,780.5767244178468,Credit Card,Completed
T24769,C454,Coffee Machine,8,50.7709694339202,Pay Pal,Completed
T24772,C3843,Tablet,1,368.5247409935656,Paypal,Completed
T24773,C2577,Smartphone,116,50.7709694339202,Paypal,Completed
T24780,C778,Headphones,757,50.7709694339202,Paypal,Completed
T24785,C4524,Laptop,4,50.7709694339202,Paypal,Completed
T48850,C3022,Headphones,452,50.7709694339202,Paypal,Completed
T24791,C1114,Laptop,7,936.957666700314,Credit Card,Completed
T24796,C3575,Laptop,460,53.02468083312751,Paypal,Completed
T24802,C1995,Smartphone,5,50.7709694339202,Credit Card,Completed
T24804,C2193,Smartphone,262,50.7709694339202,Paypal,Completed
T28933,C3952,Smartphone,883,50.7709694339202,Cash,Completed
T24819,C2434,Headphones,6,50.7709694339202,Pay Pal,Completed
T24820,C4752,Smartphone,7,50.7709694339202,Paypal,Completed
T24825,C032,Smartphone,115,440.80457495302943,Paypal,Completed
T24826,C1206,Tablet,5,164.0396020020181,Credit Card,Completed
T24830,C1001,Tablet,372,752.9484048239894,Pay Pal,Completed
T24834,C1503,Coffee Machine,964,943.4366400908746,Cash,Completed
T24839,C2374,Headphones,152,50.7709694339202,Credit Card,Completed
T24842,C1931,Headphones,6,50.7709694339202,Credit Card,Completed
T24847,C2381,Laptop,753,154.52474440971457,Paypal,Completed
T24851,C3499,Laptop,2,50.7709694339202,Paypal,Completed
T24852,C2349,Tablet,187,861.02,Pay Pal,Completed
T24854,C693,Laptop,7,50.7709694339202,Pay Pal,Completed
T24865,Unknown,Tablet,767,819.6253397375244,Pay Pal,Completed
T24867,C2603,Coffee Machine,762,817.8546888066732,Paypal,Completed
T24869,C178,Laptop,751,133.30754977390825,Credit Card,Completed
T24879,C3003,Coffee Machine,951,50.7709694339202,Cash,Completed
T24881,C2995,Coffee Machine,644,50.7709694339202,Pay Pal,Completed
T24883,C1169,Laptop,6,50.7709694339202,Credit Card,Completed
T24887,C896,Smartphone,9,392.9063903021368,Paypal,Completed
T24890,C4187,Headphones,372,50.7709694339202,Credit Card,Completed
T24892,C3420,Coffee Machine,8,50.7709694339202,Credit Card,Completed
T24897,C1470,Headphones,5,108.8880190745378,Credit Card,Completed
T24898,C4607,Coffee Machine,761,50.7709694339202,Pay Pal,Completed
T24900,C1629,Coffee Machine,1,50.7709694339202,Paypal,Completed
T24908,C3771,Coffee Machine,7,50.7709694339202,Paypal,Completed
T24914,Unknown,Laptop,1,50.7709694339202,Cash,Completed
T24916,C513,Tablet,455,50.7709694339202,Credit Card,Completed
T24922,C4384,Coffee,2,779.2934088624404,Paypal,Completed
T24924,C4264,Smartphone,291,50.7709694339202,Cash,Completed
T24926,C1256,Laptop,382,495.5634596840128,Credit Card,Completed
T24927,C1700,Headphones,4,50.7709694339202,Paypal,Completed
T24929,C083,Laptop,1,50.7709694339202,Credit Card,Completed
T24932,C709,Coffee Machine,191,50.7709694339202,Credit Card,Completed
T24935,C2693,Coffee Machine,9,50.7709694339202,Credit Card,Completed
T24948,C3591,Laptop,307,671.0714228114226,Pay Pal,Completed
T24957,C4222,Coffee Machine,10,50.7709694339202,Paypal,Completed
T24962,Unknown,Smartphone,991,807.296393444421,Paypal,Completed
T24964,C741,Tablet,3,50.7709694339202,Credit Card,Completed
T24971,C3728,Smartphone,6,860.1823978247936,Paypal,Completed
T24972,C084,Headphones,800,788.2721418525509,Cash,Completed
T24977,C3807,Headphones,9,694.0409829583817,Credit Card,Completed
T24991,C1625,Smartphone,1,184.79744663753283,Credit Card,Completed
T24992,C2088,Laptop,261,50.7709694339202,Credit Card,Completed
T24993,C3468,Tablet,524,220.115220917266,Paypal,Completed
T25000,C1806,Smartphone,535,788.2150522079102,Pay Pal,Completed
T25003,C3452,Headphones,5,53.84,Credit Card,Completed
T25005,C3995,Headphones,8,50.7709694339202,Pay Pal,Completed
T25012,C1745,Smartphone,360,50.7709694339202,Pay Pal,Completed
T25016,C3342,Headphones,945,93.9211728458202,Cash,Completed
T25019,C4272,Tablet,407,622.9908703576693,Cash,Completed
T25022,C1564,Coffee,677,397.0761758813607,Paypal,Completed
T25023,C3310,Coffee Machine,414,55.83152620165687,Credit Card,Completed
T25025,C347,Tablet,207,480.51257748349366,Credit Card,Completed
T25030,C3673,Coffee Machine,254,301.21831106464526,Credit Card,Completed
T25031,Unknown,Coffee Machine,416,961.64,Cash,Completed
T25045,C4400,Laptop,9,50.7709694339202,Credit Card,Completed
T25049,C4315,Coffee Machine,225,407.0,Paypal,Completed
T25055,C1053,Laptop,2,551.3005964941588,Cash,Completed
T25058,C3089,Headphones,344,50.7709694339202,Pay Pal,Completed
T25066,C2276,Smartphone,331,50.7709694339202,Cash,Completed
T25068,C1400,Smartphone,830,50.7709694339202,Paypal,Completed
T25072,C4480,Coffee Machine,244,50.7709694339202,Credit Card,Completed
T25078,C325,Tablet,6,50.7709694339202,Cash,Completed
T25082,C932,Laptop,561,964.9393262165852,Paypal,Completed
T25086,C208,Headphones,699,412.3164474833977,Credit Card,Completed
T25087,C589,Laptop,5,50.7709694339202,Credit Card,Completed
T25088,C4642,Headphones,7,596.7010489800839,Credit Card,Completed
T25091,C4169,Laptop,4,50.7709694339202,Credit Card,Completed
T25092,Unknown,Coffee Machine,446,50.7709694339202,Pay Pal,Completed
T85296,C2367,Coffee Machine,6,508.64,Credit Card,Completed
T25101,C4278,Smartphone,6,50.7709694339202,Cash,Completed
T25108,C027,Headphones,8,50.7709694339202,Credit Card,Completed
T25110,C1881,Laptop,1,50.7709694339202,Cash,Completed
T25119,C995,Coffee Machine,2,50.7709694339202,Credit Card,Completed
T25121,C3622,Coffee Machine,8,582.5906906486142,Paypal,Completed
T25123,C3769,Headphones,6,66.4997569923645,Credit Card,Completed
T25126,C084,Coffee Machine,7,934.004736271313,Credit Card,Completed
T25127,C557,Smartphone,905,50.7709694339202,Credit Card,Completed
T25131,C2967,Tablet,897,50.7709694339202,Cash,Completed
T25139,C2385,Coffee Machine,1,694.6260309449586,Credit Card,Completed
T25141,C4374,Laptop,300,50.7709694339202,Credit Card,Completed
T25142,C3656,Coffee Machine,1,79.67549603362774,Paypal,Completed
T25143,C3607,Tablet,521,50.7709694339202,Credit Card,Completed
T25145,C3244,Smartphone,8,643.2423591336969,Cash,Completed
T25148,C1213,Laptop,6,50.7709694339202,Paypal,Completed
T25154,C1216,Headphones,4,638.4043759630255,Cash,Completed
T25156,C3138,Smartphone,8,985.66,Credit Card,Completed
T25160,C4338,Laptop,6,50.7709694339202,Credit Card,Completed
T25161,C4989,Headphones,9,562.2189489400695,Pay Pal,Completed
T25167,C3161,Coffee Machine,772,518.5236301091177,Credit Card,Completed
T25176,C4577,Coffee Machine,368,390.12482119013526,Credit Card,Completed
T25179,C2549,Laptop,366,645.7953847258791,Paypal,Completed
T25181,C1590,Laptop,961,656.775633047166,Pay Pal,Completed
T25182,C1235,Coffee Machine,2,297.086785723124,Pay Pal,Completed
T25189,C3270,Tablet,524,50.7709694339202,Paypal,Completed
T25190,C4289,Tablet,2,50.7709694339202,Credit Card,Completed
T25195,C4743,Headphones,817,94.23168521029584,Cash,Completed
T25196,C1924,Coffee Machine,550,852.3008834997053,Paypal,Completed
T25197,C4992,Coffee Machine,839,50.7709694339202,Credit Card,Completed
T25208,C2993,Smartphone,6,50.7709694339202,Credit Card,Completed
T25212,C516,Headphones,6,309.6426294432447,Paypal,Completed
T25214,C057,Laptop,124,50.7709694339202,Pay Pal,Completed
T25227,C4549,Headphones,376,50.7709694339202,Paypal,Completed
